dt,A,B
39.49103808,-5.00402E-07,-5.56607E-05
39.52251244,-5.00402E-07,-5.56607E-05
39.55337024,-5.00402E-07,-5.56607E-05
39.58473754,-5.00402E-07,-5.56607E-05
39.61538815,-5.00402E-07,-5.56607E-05
39.6470046,-5.00402E-07,-5.56607E-05
39.67786193,-5.00402E-07,-5.56607E-05
39.70864868,-5.00402E-07,-5.56607E-05
39.73902345,-5.00402E-07,-5.56607E-05
39.77016163,-5.00402E-07,-5.56607E-05
39.80170131,-5.00402E-07,-5.56607E-05
39.83341599,-5.00402E-07,-5.56607E-05
39.86459732,-5.00402E-07,-5.56607E-05
39.89617252,-5.00402E-07,-5.56607E-05
39.92722845,-5.00402E-07,-5.56607E-05
39.95819712,-5.00402E-07,-5.56607E-05
39.98991823,-5.00402E-07,-5.56607E-05
40.02142787,-5.00402E-07,-5.56607E-05
40.05257368,-5.00402E-07,-5.56607E-05
40.08307576,-5.00402E-07,-5.56607E-05
40.11419487,-5.00402E-07,-5.56607E-05
40.14544797,-5.00402E-07,-5.56607E-05
40.17669797,-5.00402E-07,-5.56607E-05
40.20818591,-5.00402E-07,-5.56607E-05
40.23935199,-5.00402E-07,-5.56607E-05
40.27046156,-5.00402E-07,-5.56607E-05
40.30175734,-5.00402E-07,-5.56607E-05
40.33292055,-5.00402E-07,-5.56607E-05
40.36406255,-5.00402E-07,-5.56607E-05
40.39472365,-5.00402E-07,-5.56607E-05
40.42564845,-5.00402E-07,-5.56607E-05
40.4559145,-5.00402E-07,-5.56607E-05
40.48729658,-5.00402E-07,-5.56607E-05
40.51760697,-5.00402E-07,-5.56607E-05
40.54903173,-5.00402E-07,-5.56607E-05
40.58003545,-5.00402E-07,-5.56607E-05
40.6111083,-5.00402E-07,-5.56607E-05
40.64170909,-5.00402E-07,-5.56607E-05
40.67360115,-5.00402E-07,-5.56607E-05
40.70496941,-5.00402E-07,-5.56607E-05
40.73628354,-5.00402E-07,-5.56607E-05
40.76708126,-5.00402E-07,-5.56607E-05
40.79897928,-5.00402E-07,-5.56607E-05
40.82991219,-5.00402E-07,-5.56607E-05
40.86099839,-5.00402E-07,-5.56607E-05
40.89244628,-5.00402E-07,-5.56607E-05
40.92463422,-5.00402E-07,-5.56607E-05
40.95601606,-5.00402E-07,-5.56607E-05
40.98744822,-5.00402E-07,-5.56607E-05
41.01831341,-5.00402E-07,-5.56607E-05
41.04935288,-5.00402E-07,-5.56607E-05
41.08083963,-5.00402E-07,-5.56607E-05
41.11147571,-5.00402E-07,-5.56607E-05
41.14290285,-5.00402E-07,-5.56607E-05
41.17458797,-5.00402E-07,-5.56607E-05
41.20646977,-5.00402E-07,-5.56607E-05
41.23762846,-5.00402E-07,-5.56607E-05
41.26885247,-5.00402E-07,-5.56607E-05
41.30025697,-5.00402E-07,-5.56607E-05
41.33204079,-5.00402E-07,-5.56607E-05
41.36434245,-5.00402E-07,-5.56607E-05
41.39482212,-5.00402E-07,-5.56607E-05
41.42523742,-5.00402E-07,-5.56607E-05
41.45667744,-5.00402E-07,-5.56607E-05
41.48864675,-5.00402E-07,-5.56607E-05
41.52003551,-5.00402E-07,-5.56607E-05
41.55109882,-5.00402E-07,-5.56607E-05
41.58237839,-5.00402E-07,-5.56607E-05
41.61364985,-5.00402E-07,-5.56607E-05
41.64583278,-5.00402E-07,-5.56607E-05
41.67613626,-5.00402E-07,-5.56607E-05
41.70780754,-5.00402E-07,-5.56607E-05
41.73932958,-5.00402E-07,-5.56607E-05
41.77070475,-5.00402E-07,-5.56607E-05
41.80191827,-5.00402E-07,-5.56607E-05
41.83253717,-5.00402E-07,-5.56607E-05
41.86406469,-5.00402E-07,-5.56607E-05
41.89468384,-5.00402E-07,-5.56607E-05
41.92634892,-5.00402E-07,-5.56607E-05
41.95743537,-5.00402E-07,-5.56607E-05
41.98842764,-5.00402E-07,-5.56607E-05
42.01921415,-5.00402E-07,-5.56607E-05
42.05054283,-5.00402E-07,-5.56607E-05
42.08119845,-5.00402E-07,-5.56607E-05
42.11242723,-5.00402E-07,-5.56607E-05
42.14313841,-5.00402E-07,-5.56607E-05
42.17459321,-5.00402E-07,-5.56607E-05
42.20594358,-5.00402E-07,-5.56607E-05
42.23775172,-5.00402E-07,-5.56607E-05
42.26925969,-5.00402E-07,-5.56607E-05
42.30067587,-5.00402E-07,-5.56607E-05
42.33213186,-5.00402E-07,-5.56607E-05
42.36350942,-5.00402E-07,-5.56607E-05
42.39506245,-5.00402E-07,-5.56607E-05
42.42640162,-5.00402E-07,-5.56607E-05
42.45741796,-5.00402E-07,-5.56607E-05
42.48854399,-5.00402E-07,-5.56607E-05
42.52018142,-5.00402E-07,-5.56607E-05
42.55122185,-5.00402E-07,-5.56607E-05
42.58281136,-5.00402E-07,-5.56607E-05
42.61393976,-5.00402E-07,-5.56607E-05
42.64504337,-5.00402E-07,-5.56607E-05
42.67566109,-5.00402E-07,-5.56607E-05
42.70747519,-5.00402E-07,-5.56607E-05
42.73894238,-5.00402E-07,-5.56607E-05
42.76977682,-5.00402E-07,-5.56607E-05
42.80158472,-5.00402E-07,-5.56607E-05
42.83200192,-5.00402E-07,-5.56607E-05
42.8636055,-5.00402E-07,-5.56607E-05
42.89465261,-5.00402E-07,-5.56607E-05
42.92626452,-5.00402E-07,-5.56607E-05
42.95731282,-5.00402E-07,-5.56607E-05
42.98818803,-5.00402E-07,-5.56607E-05
43.02006459,-5.00402E-07,-5.56607E-05
43.05183601,-5.00402E-07,-5.56607E-05
43.08269668,-5.00402E-07,-5.56607E-05
43.11446428,-5.00402E-07,-5.56607E-05
43.14565277,-5.00402E-07,-5.56607E-05
43.17635036,-5.00402E-07,-5.56607E-05
43.20690632,-5.00402E-07,-5.56607E-05
43.23819852,-5.00402E-07,-5.56607E-05
43.26862478,-5.00402E-07,-5.56607E-05
43.29900932,-5.00402E-07,-5.56607E-05
43.33050776,-5.00402E-07,-5.56607E-05
43.36132669,-5.00402E-07,-5.56607E-05
43.39189482,-5.00402E-07,-5.56607E-05
43.42343283,-5.00402E-07,-5.56607E-05
43.45498109,-5.00402E-07,-5.56607E-05
43.48562384,-5.00402E-07,-5.56607E-05
43.51695895,-5.00402E-07,-5.56607E-05
43.54776025,-5.00402E-07,-5.56607E-05
43.57960463,-5.00402E-07,-5.56607E-05
43.61111546,-5.00402E-07,-5.56607E-05
43.6423614,-5.00402E-07,-5.56607E-05
43.67284918,-5.00402E-07,-5.56607E-05
43.70440984,-5.00402E-07,-5.56607E-05
43.73582435,-5.00402E-07,-5.56607E-05
43.76655817,-5.00402E-07,-5.56607E-05
43.79790783,-5.00402E-07,-5.56607E-05
43.82846713,-5.00402E-07,-5.56607E-05
43.8592298,-5.00402E-07,-5.56607E-05
43.89140105,-5.00402E-07,-5.56607E-05
43.92286754,-5.00402E-07,-5.56607E-05
43.9549377,-5.00402E-07,-5.56607E-05
43.98692966,-5.00402E-07,-5.56607E-05
44.01810384,-5.00402E-07,-5.56607E-05
44.04897761,-5.00402E-07,-5.56607E-05
44.08083677,-5.00402E-07,-5.56607E-05
44.11229277,-5.00402E-07,-5.56607E-05
44.14411592,-5.00402E-07,-5.56607E-05
44.1746974,-5.00402E-07,-5.56607E-05
44.20647383,-5.00402E-07,-5.56607E-05
44.23778725,-5.00402E-07,-5.56607E-05
44.26882601,-5.00402E-07,-5.56607E-05
44.30015206,-5.00402E-07,-5.56607E-05
44.33177137,-5.00402E-07,-5.56607E-05
44.36357522,-5.00402E-07,-5.56607E-05
44.39534187,-5.00402E-07,-5.56607E-05
44.42574453,-5.00402E-07,-5.56607E-05
44.45825028,-5.00402E-07,-5.56607E-05
44.48950338,-5.00402E-07,-5.56607E-05
44.52120328,-5.00402E-07,-5.56607E-05
44.55228686,-5.00402E-07,-5.56607E-05
44.5826273,-5.00402E-07,-5.56607E-05
44.61460543,-5.00402E-07,-5.56607E-05
44.64635301,-5.00402E-07,-5.56607E-05
44.67708397,-5.00402E-07,-5.56607E-05
44.70789409,-5.00402E-07,-5.56607E-05
44.73897076,-5.00402E-07,-5.56607E-05
44.77068043,-5.00402E-07,-5.56607E-05
44.80100536,-5.00402E-07,-5.56607E-05
44.83201957,-5.00402E-07,-5.56607E-05
44.86323118,-5.00402E-07,-5.56607E-05
44.89483714,-5.00402E-07,-5.56607E-05
44.9274137,-5.00402E-07,-5.56607E-05
44.95922303,-5.00402E-07,-5.56607E-05
44.99004769,-5.00402E-07,-5.56607E-05
45.02101874,-5.00402E-07,-5.56607E-05
45.052598,-5.00402E-07,-5.56607E-05
45.0830617,-5.00402E-07,-5.56607E-05
45.11402225,-5.00402E-07,-5.56607E-05
45.14476466,-5.00402E-07,-5.56607E-05
45.1760447,-5.00402E-07,-5.56607E-05
45.20725799,-5.00402E-07,-5.56607E-05
45.23885202,-5.00402E-07,-5.56607E-05
45.27041984,-5.00402E-07,-5.56607E-05
45.30282068,-5.00402E-07,-5.56607E-05
45.33393407,-5.00402E-07,-5.56607E-05
45.36487341,-5.00402E-07,-5.56607E-05
45.39645243,-5.00402E-07,-5.56607E-05
45.4281311,-5.00402E-07,-5.56607E-05
45.4595933,-5.00402E-07,-5.56607E-05
45.49172544,-5.00402E-07,-5.56607E-05
45.52351761,-5.00402E-07,-5.56607E-05
45.55449986,-5.00402E-07,-5.56607E-05
45.58544707,-5.00402E-07,-5.56607E-05
45.61758041,-5.00402E-07,-5.56607E-05
45.64846015,-5.00402E-07,-5.56607E-05
45.67916775,-5.00402E-07,-5.56607E-05
45.71064758,-5.00402E-07,-5.56607E-05
45.74162483,-5.00402E-07,-5.56607E-05
45.77214885,-5.00402E-07,-5.56607E-05
45.80312753,-5.00402E-07,-5.56607E-05
45.8344171,-5.00402E-07,-5.56607E-05
45.86580515,-5.00402E-07,-5.56607E-05
45.89701438,-5.00402E-07,-5.56607E-05
45.92839766,-5.00402E-07,-5.56607E-05
45.95869398,-5.00402E-07,-5.56607E-05
45.98981881,-5.00402E-07,-5.56607E-05
46.02083659,-5.00402E-07,-5.56607E-05
46.05204439,-5.00402E-07,-5.56607E-05
46.08363414,-5.00402E-07,-5.56607E-05
46.11452127,-5.00402E-07,-5.56607E-05
46.14558935,-5.00402E-07,-5.56607E-05
46.17743301,-5.00402E-07,-5.56607E-05
46.20795059,-5.00402E-07,-5.56607E-05
46.23918581,-5.00402E-07,-5.56607E-05
46.26994729,-5.00402E-07,-5.56607E-05
46.30188107,-5.00402E-07,-5.56607E-05
46.33345318,-5.00402E-07,-5.56607E-05
46.36562848,-5.00402E-07,-5.56607E-05
46.39695835,-5.00402E-07,-5.56607E-05
46.42816353,-5.00402E-07,-5.56607E-05
46.45834708,-5.00402E-07,-5.56607E-05
46.48961544,-5.00402E-07,-5.56607E-05
46.52054787,-5.00402E-07,-5.56607E-05
46.55181694,-5.00402E-07,-5.56607E-05
46.58333158,-5.00402E-07,-5.56607E-05
46.61411452,-5.00402E-07,-5.56607E-05
46.64511609,-5.00402E-07,-5.56607E-05
46.67551613,-5.00402E-07,-5.56607E-05
46.7070632,-5.00402E-07,-5.56607E-05
46.73895216,-5.00402E-07,-5.56607E-05
46.77051115,-5.00402E-07,-5.56607E-05
46.80207181,-5.00402E-07,-5.56607E-05
46.8339951,-5.00402E-07,-5.56607E-05
46.86538696,-5.00402E-07,-5.56607E-05
46.89658189,-5.00402E-07,-5.56607E-05
46.92823339,-5.00402E-07,-5.56607E-05
46.95892239,-0.00011038,-5.61448E-05
46.98981714,-0.00011038,-5.61448E-05
47.02080917,-0.00011038,-5.61448E-05
47.05322218,-0.00011038,-5.61448E-05
47.08435345,-0.00011038,-5.61448E-05
47.11596608,-0.00011038,-5.61448E-05
47.14731455,-0.00011038,-5.61448E-05
47.17792249,-0.00011038,-5.61448E-05
47.20867038,-0.00011038,-5.61448E-05
47.24005294,-0.00011038,-5.61448E-05
47.27168679,-0.00011038,-5.61448E-05
47.30281544,-0.00011038,-5.61448E-05
47.3348248,-0.00011038,-5.61448E-05
47.36679053,-0.00011038,-5.61448E-05
47.39750218,-0.00011038,-5.61448E-05
47.4294796,-0.00011038,-5.61448E-05
47.4617579,-0.00011038,-5.61448E-05
47.49263024,-0.00011038,-5.61448E-05
47.52365327,-0.00011038,-5.61448E-05
47.55476856,-0.00011038,-5.61448E-05
47.58599973,-0.00011038,-5.61448E-05
47.61722422,-0.00011038,-5.61448E-05
47.648211,-0.00011038,-5.61448E-05
47.68015981,-0.00011038,-5.61448E-05
47.71121645,-0.00011038,-5.61448E-05
47.74211669,-0.00011038,-5.61448E-05
47.77324939,-0.00011038,-5.61448E-05
47.80437946,-0.00011038,-5.61448E-05
47.83624458,-0.00011038,-5.61448E-05
47.86831379,-0.00011038,-5.61448E-05
47.89975977,-0.00011038,-5.61448E-05
47.93055987,-0.00011038,-5.61448E-05
47.96137953,-0.00011038,-5.61448E-05
47.99292731,-0.00011038,-5.61448E-05
48.02313566,-0.00011038,-5.61448E-05
48.05469155,-0.00011038,-5.61448E-05
48.08528471,-0.00011038,-5.61448E-05
48.11609578,-0.00011038,-5.61448E-05
48.14766026,-0.00011038,-5.61448E-05
48.17914915,-0.00011038,-5.61448E-05
48.2102263,-0.00011038,-5.61448E-05
48.24129462,-0.00011038,-5.61448E-05
48.27284169,-0.00011038,-5.61448E-05
48.30400109,-0.00011038,-5.61448E-05
48.33566308,-0.00011038,-5.61448E-05
48.3665185,-0.00011038,-5.61448E-05
48.39785814,-5.00402E-07,-5.56607E-05
48.42840338,0.000219258,-5.46934E-05
48.45985174,0.000219258,-5.46934E-05
48.49111891,0.000219258,-5.46934E-05
48.52241278,0.000219258,-5.46934E-05
48.55350995,0.000881509,-4.87618E-05
48.58510423,0.001212632,-4.57138E-05
48.61627221,0.000773121,-4.7754E-05
48.64765811,0.002262817,7.47952E-05
48.67960835,0.002528097,0.002715622
48.71056271,0.002352225,0.005352581
48.74120378,0.001492042,0.023481534
48.77298594,0.001341172,0.037439837
48.80433774,0.000595966,0.069082402
48.83571482,0.00051345,0.09978177
48.86634254,0.000872715,0.138748799
48.89757085,0.000943304,0.170470707
48.92810082,0.000615451,0.192044523
48.9590528,0.000827753,0.223244105
48.99047184,0.001634604,0.252304116
49.02203298,0.000954656,0.296062091
49.05345178,0.001478457,0.321239199
49.08447862,0.002568773,0.336470595
49.11570978,0.004991543,0.351273517
49.14623952,0.009048892,0.357752323
49.17772794,0.017834575,0.36159358
49.20854807,0.028964611,0.365496691
49.24043274,0.032159126,0.365722454
49.27190924,0.047714758,0.370555939
49.30336142,0.060033634,0.375598888
49.33416843,0.079108009,0.380984077
49.36584306,0.095719446,0.383967696
49.39673924,0.107911111,0.384134561
49.42834949,0.127314464,0.38429884
49.45909834,0.154756838,0.384365527
49.4900775,0.176793645,0.384528841
49.52228975,0.208086327,0.384730899
49.55345297,0.23191914,0.385505552
49.58487701,0.265289687,0.38970753
49.6161294,0.273527893,0.391550379
49.64729404,0.307733734,0.399666677
49.67784977,0.332647012,0.404897772
49.70862913,0.369832934,0.419088036
49.73973441,0.397106412,0.428936911
49.77080917,0.415374043,0.435853892
49.80253553,0.4436231,0.447420525
49.8341043,0.479652803,0.459391488
49.8662498,0.505492645,0.464657312
49.89796185,0.527578467,0.46901826
49.92918754,0.538877161,0.469864313
49.96056056,0.557965338,0.469607406
49.9914155,0.569088277,0.468782824
50.02287698,0.579500232,0.468699366
50.05400801,0.589323533,0.467457535
50.08556509,0.592589631,0.466770578
50.11744928,0.596882219,0.466832864
50.14919209,0.600242515,0.467072168
50.18030715,0.601659496,0.467235793
50.21301818,0.599963273,0.466310095
50.24414945,0.596638182,0.465045282
50.27549863,0.593544599,0.463915621
50.30774331,0.590740262,0.462982194
50.33804107,0.58742347,0.458297919
50.36918187,0.584623939,0.455409147
50.40042305,0.58045287,0.451619611
50.43207932,0.577185888,0.448421566
50.46379757,0.570972318,0.444320462
50.49434614,0.565563994,0.441155176
50.52577353,0.561425604,0.439221971
50.55723786,0.554075659,0.437455314
50.58841538,0.541616691,0.434071468
50.61928248,0.525678268,0.431560804
50.65099692,0.500973472,0.424674835
50.68214869,0.495739233,0.423203227
50.71331859,0.473724805,0.419044372
50.74458313,0.456122363,0.415667123
50.7761271,0.433748969,0.412633675
50.80671072,0.416399421,0.41367096
50.83773732,0.404011052,0.414978349
50.86826706,0.385637279,0.417355012
50.89962149,0.360848659,0.418465642
50.93070865,0.341799225,0.418408768
50.96289325,0.32347773,0.418673173
50.99479914,0.298486599,0.418358112
51.0250392,0.278444643,0.416851921
51.05701113,0.26390568,0.416588823
51.08846736,0.241128345,0.416169228
51.1196897,0.210995212,0.412940909
51.15111876,0.188353766,0.406479058
51.18223238,0.159147702,0.397703681
51.2139194,0.152209271,0.395444999
51.24555469,0.125382685,0.38515839
51.27657175,0.106669239,0.380958397
51.30817795,0.080215079,0.37192298
51.33935022,0.065878315,0.361396855
51.37088537,0.057148626,0.358777068
51.40168738,0.044389534,0.354687489
51.43310308,0.027524797,0.345688838
51.46431136,0.016949735,0.339116307
51.49553967,0.006820555,0.327057572
51.52639699,0.004114295,0.318621514
51.55772734,0.00466178,0.302585367
51.58926392,0.005207168,0.297955277
51.62026668,0.006259726,0.267899727
51.65202165,0.005912386,0.243109473
51.68308449,0.005808517,0.207019061
51.71539974,0.005517121,0.173380275
51.74740648,0.005089719,0.149908893
51.77777481,0.005503318,0.108757303
51.80989146,0.005027604,0.066528901
51.84120131,0.005358622,0.04550508
51.87278318,0.005553242,0.027906657
51.9047389,0.005059597,0.002953542
51.93618703,0.004993236,-0.008802881
51.96768117,0.004721084,-0.027485049
51.99892092,0.004592579,-0.040621235
52.0304451,0.004843264,-0.05540404
52.06145525,0.004583864,-0.063156609
52.09237123,0.003930281,-0.066350389
52.12308383,0.003440685,-0.067839347
52.15574217,0.003335359,-0.069653043
52.18731928,0.003448527,-0.070149491
52.21908355,0.003173168,-0.070147508
52.25019312,0.00300935,-0.070152389
52.28151035,0.002952401,-0.070644444
52.31244802,0.002624956,-0.071529105
52.34357142,0.00262297,-0.071693751
52.37447071,0.00328171,-0.07168932
52.40542984,0.003720867,-0.071686371
52.43726945,0.004162485,-0.071739482
52.46922827,0.004382062,-0.071738021
52.50071812,0.004823438,-0.07168087
52.53251863,0.005043013,-0.071679422
52.56429529,0.00471365,-0.071681595
52.59572363,0.00416471,-0.071685222
52.62610912,0.003667541,-0.07173891
52.65647173,0.003284174,-0.071745338
5.27E+01,0.002954805,-0.071747538
52.71760297,0.002515644,-0.071750476
52.74850059,0.001910973,-0.071750657
52.77935886,0.001856897,-0.071754889
5.28E+01,0.001527521,-0.0717571
52.84209704,0.001419954,-0.071703454
52.87347746,0.001364506,-0.071810276
52.90513849,0.001364506,-0.071810276
52.93694115,0.001420198,-0.071813777
52.96905947,0.001749575,-0.071811579
52.99986839,0.002081175,-0.07175503
53.03088903,0.002245027,-0.071750077
53.0621655,0.002574385,-0.0717479
53.09423709,0.003439889,-0.064871638
53.12502599,0.003739298,-0.050630476
53.1568861,0.004542337,-0.022432114
53.18836331,0.004626572,-0.014135968
53.21966505,0.003939389,0.020642558
53.25096416,0.003472656,0.049844115
5.33E+01,0.003943921,0.092317146
53.31422544,0.003627404,0.118589453
53.34648776,0.003138025,0.153335495
53.37785983,0.003158469,0.180545722
53.40869236,0.002594634,0.214317872
53.43971753,0.002293694,0.236346111
53.47065258,0.002798302,0.265407964
53.50205064,0.000684274,0.306897374
53.53328991,-0.000129957,0.343247054
53.56509829,-0.000653767,0.382382694
53.59625673,-0.00061203,0.390432561
53.62762117,-0.000923318,0.428830308
53.65884447,0.000300368,0.45106529
53.69001603,0.003798468,0.465050861
53.72116852,0.004360086,0.467942538
53.75304174,0.007428637,0.474876875
53.78453016,0.013412556,0.477901785
53.81652522,0.021907449,0.481992162
53.84733963,0.029872101,0.483646217
53.87932539,0.043973435,0.485086409
53.91022611,0.05890921,0.483922353
53.94159341,0.081247906,0.486782845
53.97329092,0.087018395,0.486817466
54.00424194,0.112655709,0.487220804
54.03601432,0.135354005,0.487515341
54.06716943,0.166248084,0.490706829
54.09956288,0.189774674,0.492443449
54.1315825,0.205649723,0.494540586
54.16235399,0.228677263,0.499211784
54.19301271,0.259734778,0.505226009
54.22455978,0.283451465,0.507270771
54.25604892,0.307649243,0.510344284
54.28824735,0.339731505,0.513954746
54.32068133,0.362881754,0.516635264
54.35156536,0.378129284,0.518888809
54.38216567,0.401793529,0.524254852
54.41355228,0.431802149,0.529645073
54.44456029,0.452576175,0.531572807
54.47557545,0.477206011,0.532954611
54.5070281,0.495947822,0.536059377
54.53815961,0.507417284,0.537986675
54.56927347,0.523090334,0.539804111
54.60043454,0.542371122,0.544230169
54.63046169,0.557157607,0.549028
54.66096067,0.572516821,0.555622988
54.69148278,0.57623081,0.557947254
54.72327209,0.588517895,0.561673002
54.75498533,0.5930137,0.561823829
54.78641105,0.595555382,0.561784122
54.81734252,0.595591362,0.561769053
54.84853745,0.595373916,0.561654168
54.87968087,0.595730457,0.562398068
54.91110587,0.596703477,0.563504585
54.94267893,0.598634823,0.564544246
54.97482085,0.599058076,0.564533
55.00645614,0.59969047,0.564075233
55.03728509,0.600267599,0.563562998
55.0681839,0.600550814,0.562974293
55.09913325,0.599943037,0.561799799
55.13046646,0.599101433,0.560493023
55.16229272,0.598121674,0.558930887
55.19327688,0.597032379,0.558364072
55.22464204,0.5957976,0.556931721
55.25586677,0.591779698,0.553691114
55.28751159,0.583829407,0.546423983
55.31869221,0.567953701,0.535754742
55.3509295,0.550616004,0.528957911
55.38238668,0.538118701,0.522489525
55.4138639,0.518869407,0.515343694
55.44519114,0.49226947,0.507910723
55.47565246,0.472137168,0.500995526
55.50676823,0.448735653,0.494186146
55.53868866,0.431860003,0.491825509
55.56998587,0.396134026,0.488356458
55.6016407,0.367708569,0.482532851
55.63238907,0.338529761,0.476444307
55.66352344,0.303385268,0.472185697
55.69539928,0.279055346,0.46829151
55.7261672,0.263548448,0.463421036
55.75706792,0.242197811,0.457781077
55.78849244,0.219141193,0.449038235
55.81942773,0.204434769,0.443086129
55.85000134,0.186860129,0.436885077
55.88167977,0.174200096,0.432818071
55.91246343,0.166100289,0.431218557
55.94418097,0.153610563,0.427472693
55.97551775,0.138446823,0.421426126
56.00735307,0.127944065,0.413641217
56.03890276,0.11337219,0.400798999
56.07011962,0.110116342,0.39781029
56.1012404,0.099060592,0.385516805
56.13237262,0.089948728,0.372322535
56.16381097,0.076176406,0.35554054
56.19454551,0.064878513,0.341785693
56.22555733,0.057019083,0.330233088
56.25671768,0.043670064,0.317032835
56.28737378,0.016162284,0.296657654
56.31862283,0.001310834,0.279548764
56.3502419,-0.001417896,0.253166972
56.38116121,-0.001541234,0.228421948
56.41288257,-0.001352094,0.185564995
56.44440889,-0.000235303,0.15529852
56.47537279,0.001226104,0.123085906
56.50651336,0.00204285,0.08538815
56.53724384,0.001169016,0.060265897
56.56833053,-0.0014324,0.025316727
56.5999825,-0.001878511,0.016902639
56.63135576,-0.003728625,-0.015372922
56.66208029,-0.004240967,-0.03043291
56.69408178,-0.003757326,-0.050924247
56.72531676,-0.001401751,-0.069492033
56.75604224,-0.000396517,-0.077516231
56.78721046,-0.000432149,-0.08224574
56.81877995,-3.77337E-05,-0.086917571
56.84980369,0.000178119,-0.085488414
56.88180184,0.000228211,-0.083945378
56.91309738,0.000375161,-0.07954593
56.94411731,0.000425616,-0.078114317
56.9748714,0.000409785,-0.073659393
57.00635242,6.99862E-05,-0.071075387
57.03824282,5.71688E-05,-0.067828595
57.07283258,0.0001677,-0.067442811
57.09943795,0.000382883,-0.066834539
57.13126397,0.000327492,-0.066507704
57.16199875,5.22369E-05,-0.066505485
57.19295549,-0.000443087,-0.066566105
57.22457552,-0.000555347,-0.065905174
57.25576615,-0.000665157,-0.065905745
57.28723669,-0.000665157,-0.065905745
57.31843877,-0.000994998,-0.065797215
57.35027575,-0.001920545,-0.064981984
57.38168025,-0.002849438,-0.063009583
57.41268539,-0.003719195,-0.062355737
57.44373012,-0.004535667,-0.062358008
57.47446775,-0.005185709,-0.06219795
57.50589085,-0.005244456,-0.061319994
57.53738141,-0.005087847,-0.059944848
57.56873417,-0.005088466,-0.059449533
57.599931,-0.004607311,-0.058126798
57.63150907,-0.003863741,-0.055756971
57.66314888,-0.00328115,-0.052890827
57.69419122,-0.002969793,-0.049700278
57.72604966,-0.002176967,-0.043812625
57.75752473,-0.001503866,-0.033696013
57.78840494,-0.001251613,-0.015507756
57.8202641,-0.000475313,0.007140455
57.85104632,-0.000344571,0.02467593
57.88085771,-0.000328997,0.05080098
57.91221619,0.000382366,0.087709873
57.94346333,0.00051289,0.123428844
57.97421741,0.000884866,0.176315034
58.00635219,0.000865842,0.189553989
58.03732562,0.000796579,0.233623783
58.06862521,-9.13537E-05,0.265079719
58.10042143,0.000882836,0.311116739
58.13144994,0.000585571,0.339094871
58.16271758,0.000233743,0.379838498
58.19408751,-0.000641557,0.409565146
58.22535896,-0.000959596,0.436061472
58.25716639,-0.001734896,0.469404946
58.28917456,-0.000833331,0.499508799
58.32114053,0.001438071,0.511495729
58.35264564,0.003964221,0.519172321
58.38459229,0.009128775,0.526308453
58.41611314,0.011371873,0.526648894
58.44714332,0.021356093,0.528357563
58.47859907,0.032910407,0.528613191
58.50978327,0.052867185,0.528980381
58.54131484,0.070763833,0.527962729
58.57268715,0.098778705,0.524782803
58.60462832,0.106354724,0.524472137
58.63658905,0.137872267,0.528589358
58.66804719,0.162409301,0.535612573
58.69928837,0.19622905,0.547774544
58.73122168,0.224754569,0.554523963
58.76393318,0.267012839,0.565701101
58.79558229,0.278474681,0.570763942
58.82658505,0.324854717,0.587354876
58.8579731,0.362882963,0.601457269
58.8899262,0.408254703,0.619178943
58.92116642,0.441007932,0.627039462
58.95225859,0.475181984,0.634382346
58.98479676,0.526501627,0.63787144
59.01685929,0.561699621,0.643514874
59.0484786,0.58074069,0.643236467
59.07957006,0.604540245,0.641406217
59.1109314,0.627565184,0.638804073
59.14143562,0.638500548,0.639722316
59.17267847,0.648666852,0.639798517
59.20446944,0.650604677,0.639800268
59.23514771,0.654601421,0.639936353
59.26644254,0.654853963,0.639141518
59.29809523,0.652654051,0.639971962
59.33011889,0.651637371,0.639533363
59.36152077,0.650651505,0.639687242
59.39268756,0.649252964,0.639851136
59.42446303,0.64642607,0.638441889
59.45520473,0.643101456,0.637183868
59.48624849,0.640201027,0.635968755
59.51795673,0.635448644,0.632690637
59.55043006,0.630516267,0.629450957
59.58180881,0.626747123,0.627070851
59.61316919,0.620144595,0.622834843
59.64502549,0.609979097,0.616759689
59.67604446,0.600374442,0.609602525
59.70768976,0.583910761,0.600334152
59.73895478,0.570003092,0.594139
59.76976943,0.556893512,0.589087373
59.80096197,0.546706159,0.585989612
59.83251882,0.523559753,0.579006402
59.86356473,0.500510903,0.570551224
59.89435029,0.475357292,0.561468346
59.92499638,0.460418001,0.556894562
59.95609212,0.43343189,0.553649395
59.98735666,0.412309526,0.547672518
60.01861238,0.391451628,0.541092148
60.05042195,0.365636451,0.533299587
60.08097053,0.352735718,0.53068552
60.1119585,0.332599284,0.527926756
60.14319706,0.312931976,0.522919234
60.17364335,0.287413924,0.515072624
60.2051909,0.267018881,0.507277667
60.23719549,0.235337582,0.490369329
60.26981568,0.210184808,0.47004806
60.30105209,0.194700203,0.457577885
60.33343339,0.175043002,0.443018394
60.36541319,0.152553905,0.417537232
60.39686179,0.136771874,0.40339946
60.428792,0.120189356,0.393357057
60.45992804,0.116726032,0.391339641
60.49088502,0.100539525,0.386218863
60.52228665,0.087169367,0.374451253
60.55306363,0.057665075,0.337731728
60.5843637,0.030686113,0.310494455
60.61548805,0.014454564,0.293342949
60.6475389,0.000942228,0.257115972
60.67772722,0.000320571,0.211439459
